Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
576  1164  2  1  0.0101522696142259  0  
577  1166  2  1  0.0101595142967058  0  
578  1168  2  1  0.0101666082404846  0  
579  1170  2  1  0.0101734704517529  0  
580  1172  2  1  0.0101799304720021  0  
581  1174  2  1  0.0101861593769281  0  
582  1176  2  1  0.0101924150357887  0  
583  1178  2  1  0.0101984845130630  0  
584  1180  2  1  0.0102042002352562  0  
585  1182  2  1  0.0102095671293949  0  
586  1184  2  1  0.0102152164044281  0  
587  1186  2  1  0.0102204902260319  0  
588  1188  2  1  0.0102321398402605  0  
589  1190  2  1  0.0102348054556474  0  
590  1192  2  1  0.0102248235150392  0  
591  1194  2  1  0.0102371636432305  0  
592  1196  2  1  0.0102427458348164  0  
593  1198  2  1  0.0102477569958928  0  
594  1200  2  1  0.0102524355922746  0  
595  1202  2  1  0.0102570672436737  0  
596  1204  2  1  0.0102616925839833  0  
597  1206  2  1  0.0102663343191981  0  
598  1208  2  1  0.0102698344460567  0  
599  1210  2  1  0.0102736621522471  0  
600  1212  2  1  0.0102778973099028  0  
601  1214  2  1  0.0102814568953112  0  
602  1216  2  1  0.0102848753638989  0  
603  1218  2  1  0.0102885917661757  0  
604  1220  2  1  0.0102916759152571  0  
605  1222  2  1  0.0102952281345230  0  
606  1224  2  1  0.0102989497201813  0  
607  1226  2  1  0.0103033531378672  0  
608  1228  2  1  0.0103061904033356  0  
609  1230  2  1  0.0103063629740989  0  
610  1232  2  1  0.0103099693003621  0  
611  1234  2  1  0.0103125294852702  0  
612  1236  2  1  0.0103152178563255  0  
613  1238  2  1  0.0103141975826770  0  
614  1240  2  1  0.0103236717014274  0  
615  1242  2  1  0.0103195858514086  0  
616  1244  2  1  0.0103243613485642  0  
617  1246  2  1  0.0103289269094196  0  
618  1248  2  1  0.0103328382740792  0  
619  1250  2  1  0.0103324875601434  0  
620  1252  2  1  0.0103354658660043  0  
621  1254  2  1  0.0103387362870489  0  
622  1256  2  1  0.0103414658779446  0  
623  1258  2  1  0.0103434144022975  0  
624  1260  2  1  0.0103473264091453  0  
625  1262  2  1  0.0103537450556709  0  
626  1264  2  1  0.0103559297199631  0  
627  1266  2  1  0.0103513721804790  0  
628  1268  2  1  0.0103581494857497  0  
629  1270  2  1  0.0103609580002396  0  
630  1272  2  1  0.0103631925686334  0  
631  1274  2  1  0.0103656602348169  0  
632  1276  2  1  0.0103680411103586  0  
633  1278  2  1  0.0103703658673880  0  
634  1280  2  1  0.0103727141222061  0  
635  1282  2  1  0.0103749924765608  0  
636  1284  2  1  0.0103771201818379  0  
637  1286  2  1  0.0103795806501577  0  
638  1288  2  1  0.0103815716960907  0  
639  1290  2  1  0.0103835134986705  0  
640  1292  2  1  0.0103858587950500  0  
641  1294  2  1  0.0103877143605050  0  
642  1296  2  1  0.0103899252113312  0  
643  1298  2  1  0.0103918487659458  0  
644  1300  2  1  0.0103937160936894  0  
645  1302  2  1  0.0103957173112095  0  
646  1304  2  1  0.0562890378135857  0  
647  1306  2  1  0.0554933434602935  0  
648  1308  2  1  0.0298355092871760  0  
649  1310  2  1  0.0147719232418694  0  
650  1312  2  1  0.0101648907535428  0  
651  1314  2  1  0.0096956186316894  0  
652  1316  2  1  0.0096042030135083  0  
653  1318  2  1  0.0096359166794529  0  
654  1320  2  1  0.0096802590801393  0  
655  1322  2  1  0.0259581157879248  0  
656  1324  2  1  0.0415683126692205  0  
657  1326  2  1  0.0493195147288426  0  
658  1328  2  1  0.0506728541409922  0  
659  1330  2  1  0.0510641397413627  0  
660  1332  2  1  0.0411201668752720  0  
661  1334  2  1  0.0216939243283595  0  
662  1336  2  1  0.0170365675684145  0  
663  1338  2  1  0.0121766648544630  0  
664  1340  2  1  0.0124223274249184  0  
665  1342  2  1  0.0106198556301862  0  
666  1344  2  1  0.0111522325952092  0  
667  1346  2  1  0.0103777228995679  0  
668  1348  2  1  0.0106562987546760  0  
669  1350  2  1  0.0103717039719471  0  
670  1352  2  1  0.0105057623947627  0  
671  1354  2  1  0.0103526385224849  0  
672  1356  2  1  0.0104094117550597  0  
673  1358  2  1  0.0103289173746821  0  
674  1360  2  1  0.0103568579296359  0  
675  1362  2  1  0.0103139882644103  0  
676  1364  2  1  0.0103276166092574  0  
677  1366  2  1  0.0103013718607345  0  
