Timesteps  Total_Iterations  Iterations  Convergence  avgConvRate(0)  deleted_Columns  
417  844  2  1  0.0166735033243133  0  
418  846  2  1  0.0152173022503072  0  
419  848  2  1  0.0151046850459114  0  
420  850  2  1  0.0148979586658664  0  
421  852  2  1  0.0148458362255926  0  
422  854  2  1  0.0148235674094293  0  
423  856  2  1  0.0148006592821443  0  
424  858  2  1  0.0147824679791224  0  
425  860  2  1  0.0147855855133098  0  
426  862  2  1  0.0147709201935964  0  
427  864  2  1  0.0147889233295882  0  
428  866  2  1  0.0148119096761705  0  
429  868  2  1  0.0148040648931055  0  
430  870  2  1  0.0147974410972428  0  
431  872  2  1  0.0148070833821495  0  
432  874  2  1  0.0148141986239681  0  
433  876  2  1  0.0148271438311269  0  
434  878  2  1  0.0148247099929781  0  
435  880  2  1  0.0148199623831877  0  
436  882  2  1  0.0148329793768527  0  
437  884  2  1  0.0148440363283311  0  
438  886  2  1  0.0148535213111827  0  
439  888  2  1  0.0148612124075862  0  
440  890  2  1  0.0148616392661272  0  
441  892  2  1  0.0148665901155581  0  
442  894  2  1  0.0148749009579351  0  
443  896  2  1  0.0149299467413319  0  
444  898  2  1  0.0149230815072591  0  
445  900  2  1  0.0149164909133119  0  
446  902  2  1  0.0149145323765402  0  
447  904  2  1  0.0149029877459809  0  
448  906  2  1  0.0149460546215560  0  
449  908  2  1  0.0149280079829475  0  
450  910  2  1  0.0149234494149906  0  
451  912  2  1  0.0149411212096472  0  
452  914  2  1  0.0149534857402444  0  
453  916  2  1  0.0149564167557357  0  
454  918  2  1  0.0149526949372713  0  
455  920  2  1  0.0149613391071860  0  
456  922  2  1  0.0149758112895958  0  
457  924  2  1  0.0149780872389856  0  
458  926  2  1  0.0149856066392702  0  
459  928  2  1  0.0149974780878124  0  
460  930  2  1  0.0150004875782903  0  
461  932  2  1  0.0150265316867601  0  
462  934  2  1  0.0150253279753106  0  
463  936  2  1  0.0150201949409707  0  
464  938  2  1  0.0150295836014421  0  
465  940  2  1  0.0150326750427381  0  
466  942  2  1  0.0150410288987157  0  
467  944  2  1  0.0150604129896367  0  
468  946  2  1  0.0150623080315267  0  
469  948  2  1  0.0150589904590974  0  
470  950  2  1  0.0150704432333929  0  
471  952  2  1  0.0150801417863518  0  
472  954  2  1  0.0150837820635637  0  
473  956  2  1  0.0150896663329813  0  
474  958  2  1  0.0150992219110585  0  
475  960  2  1  0.0151042776044204  0  
476  962  2  1  0.0151158471990785  0  
477  964  2  1  0.0151233786134862  0  
478  966  2  1  0.0151273881073225  0  
479  968  2  1  0.0151358913403995  0  
480  970  2  1  0.0151375922970593  0  
481  972  2  1  0.0151436413110568  0  
482  974  2  1  0.0151802626116271  0  
483  976  2  1  0.0151763231491942  0  
484  978  2  1  0.0151744609294118  0  
485  980  2  1  0.0151926290132325  0  
486  982  2  1  0.0151887440912900  0  
487  984  2  1  0.0151914444551330  0  
488  986  2  1  0.0151994310748309  0  
489  988  2  1  0.0152049992741176  0  
490  990  2  1  0.0152125876831648  0  
491  992  2  1  0.0152225101039769  0  
492  994  2  1  0.0152289546998046  0  
493  996  2  1  0.0152378812205161  0  
494  998  2  1  0.0152554687053021  0  
495  1000  2  1  0.0152551957440648  0  
496  1002  2  1  0.0152555892529234  0  
497  1004  2  1  0.0152659351438917  0  
498  1006  2  1  0.0152657539700030  0  
499  1008  2  1  0.0152825241438359  0  
500  1010  2  1  0.0153095085250443  0  
501  1012  2  1  0.0153154514365519  0  
502  1014  2  1  0.0153224160648140  0  
503  1016  2  1  0.0153341140159616  0  
504  1018  2  1  0.0153373931758902  0  
505  1020  2  1  0.0153464795703666  0  
506  1022  2  1  0.0153537474819335  0  
507  1024  2  1  0.0153496491819572  0  
508  1026  2  1  0.0153696645435199  0  
509  1028  2  1  0.0153946255991691  0  
510  1030  2  1  0.0153713926768908  0  
511  1032  2  1  0.0153804746584758  0  
512  1034  2  1  0.0153981559602996  0  
513  1036  2  1  0.0153912097297301  0  
514  1038  2  1  0.0153876372908636  0  
515  1040  2  1  0.0154040710129710  0  
516  1042  2  1  0.0154128108256179  0  
517  1044  2  1  0.0154180956657355  0  
518  1046  2  1  0.0154206378343198  0  
519  1048  2  1  0.0154264410584285  0  
520  1050  2  1  0.0154398876714360  0  
521  1052  2  1  0.0154489067123882  0  
522  1054  2  1  0.0154439434452190  0  
523  1056  2  1  0.0154540293055742  0  
524  1058  2  1  0.0154670325874614  0  
525  1060  2  1  0.0154673014071128  0  
526  1062  2  1  0.0154795044239702  0  
527  1064  2  1  0.0154921678534587  0  
528  1066  2  1  0.0154890115769441  0  
529  1068  2  1  0.0154920568526522  0  
530  1070  2  1  0.0155027494461332  0  
531  1072  2  1  0.0155115388914258  0  
532  1074  2  1  0.0155167280193419  0  
533  1076  2  1  0.0155244122647894  0  
534  1078  2  1  0.0155301245765921  0  
535  1080  2  1  0.0155402135769950  0  
536  1082  2  1  0.0155489852169440  0  
537  1084  2  1  0.0155464316511136  0  
538  1086  2  1  0.0155546625900663  0  
539  1088  2  1  0.0155625711910456  0  
540  1090  2  1  0.0155668287604299  0  
541  1092  2  1  0.0155773749350343  0  
542  1094  2  1  0.0155881544108656  0  
543  1096  2  1  0.0156070550347195  0  
544  1098  2  1  0.0156032205719547  0  
545  1100  2  1  0.0155973407153111  0  
546  1102  2  1  0.0156076922200105  0  
547  1104  2  1  0.0156185969274785  0  
548  1106  2  1  0.0156223294511735  0  
549  1108  2  1  0.0156216252893852  0  
550  1110  2  1  0.0156320688823230  0  
551  1112  2  1  0.0156465889408386  0  
552  1114  2  1  0.0156428867459863  0  
553  1116  2  1  0.0156529824180122  0  
554  1118  2  1  0.0156533789396073  0  
555  1120  2  1  0.0156549694301958  0  
556  1122  2  1  0.0156686700621292  0  
557  1124  2  1  0.0156719724728023  0  
558  1126  2  1  0.0156773641253942  0  
559  1128  2  1  0.0156844771679480  0  
560  1130  2  1  0.0156871419583188  0  
561  1132  2  1  0.0156925344890038  0  
562  1134  2  1  0.0156996387091225  0  
563  1136  2  1  0.0157037428117371  0  
564  1138  2  1  0.0157068518288278  0  
565  1140  2  1  0.0157137677677377  0  
566  1142  2  1  0.0157244386439164  0  
567  1144  2  1  0.0157304428750277  0  
568  1146  2  1  0.0157246851374664  0  
569  1148  2  1  0.0157311198232289  0  
570  1150  2  1  0.0157396330992638  0  
571  1152  2  1  0.0157447269788563  0  
572  1154  2  1  0.0157487327417868  0  
573  1156  2  1  0.0157527118766162  0  
574  1158  2  1  0.0157589839493989  0  
575  1160  2  1  0.0157619469827202  0  
576  1162  2  1  0.0157645521246310  0  
577  1164  2  1  0.0157721046671453  0  
578  1166  2  1  0.0157740186086751  0  
579  1168  2  1  0.0157740379040683  0  
580  1170  2  1  0.0157828020608371  0  
581  1172  2  1  0.0157924171348848  0  
582  1174  2  1  0.0157986970217604  0  
583  1176  2  1  0.0157942820282738  0  
584  1178  2  1  0.0157947739969516  0  
585  1180  2  1  0.0158040475105816  0  
586  1182  2  1  0.0158053080871702  0  
587  1184  2  1  0.0158532905984141  0  
588  1186  2  1  0.0158556348925403  0  
589  1188  2  1  0.0158165735811505  0  
590  1190  2  1  0.0158138962881949  0  
591  1192  2  1  0.0158267413590180  0  
592  1194  2  1  0.0158052967992115  0  
593  1196  2  1  0.0158233145069895  0  
594  1198  2  1  0.0158469341551072  0  
595  1200  2  1  0.0158147990096967  0  
596  1202  2  1  0.0158261907313277  0  
597  1204  2  1  0.0158578532717419  0  
598  1206  2  1  0.0158587055555873  0  
599  1208  2  1  0.0158420955264450  0  
600  1210  2  1  0.0158526344889933  0  
601  1212  2  1  0.0158667528426143  0  
602  1214  2  1  0.0158655388941320  0  
603  1216  2  1  0.0158683784218784  0  
604  1218  2  1  0.0158688987524776  0  
605  1220  2  1  0.0158727102158599  0  
606  1222  2  1  0.0158789648382879  0  
607  1224  2  1  0.0158654198662539  0  
608  1226  2  1  0.0158820089986333  0  
609  1228  2  1  0.0158979658969363  0  
610  1230  2  1  0.0158811731504657  0  
611  1232  2  1  0.0158884417434438  0  
612  1234  2  1  0.0159004178140411  0  
613  1236  2  1  0.0158989640130170  0  
614  1238  2  1  0.0158874880532748  0  
615  1240  2  1  0.0158967464929819  0  
616  1242  2  1  0.0159033185006163  0  
617  1244  2  1  0.0159034287211997  0  
618  1246  2  1  0.0159027043559955  0  
619  1248  2  1  0.0159047336044241  0  
620  1250  2  1  0.0159169280915784  0  
621  1252  2  1  0.0159127525559708  0  
622  1254  2  1  0.0159001196559560  0  
623  1256  2  1  0.0159089517055026  0  
624  1258  2  1  0.0159172246971210  0  
625  1260  2  1  0.0159056556672493  0  
626  1262  2  1  0.0159137759150027  0  
627  1264  2  1  0.0159260264433070  0  
628  1266  2  1  0.0159266633068281  0  
629  1268  2  1  0.0159116742309979  0  
630  1270  2  1  0.0159196351279031  0  
631  1272  2  1  0.0159232841201661  0  
632  1274  2  1  0.0159197404298542  0  
633  1276  2  1  0.0159170678927368  0  
634  1278  2  1  0.0159169968176231  0  
635  1280  2  1  0.0159287781801332  0  
636  1282  2  1  0.0159299732180037  0  
637  1284  2  1  0.0159167137098716  0  
638  1286  2  1  0.0159282344431466  0  
639  1288  2  1  0.0159297878096796  0  
640  1290  2  1  0.0159114860792719  0  
641  1292  2  1  0.0159146495661771  0  
642  1294  2  1  0.0159261215995061  0  
643  1296  2  1  0.0159296968968630  0  
644  1298  2  1  0.0159174176591285  0  
645  1300  2  1  0.0159171935277115  0  
646  1302  2  1  0.0159294971230453  0  
647  1304  2  1  0.0159173725604672  0  
648  1306  2  1  0.0159069774527497  0  
649  1308  2  1  0.0159104848590462  0  
650  1310  2  1  0.0159185859504964  0  
651  1312  2  1  0.0159164971806975  0  
652  1314  2  1  0.0159083005755869  0  
653  1316  2  1  0.0159127456768942  0  
654  1318  2  1  0.0159163918405481  0  
655  1320  2  1  0.0158910442887759  0  
656  1322  2  1  0.0158801775488139  0  
657  1324  2  1  0.0158872797903331  0  
658  1326  2  1  0.0158829411022941  0  
659  1328  2  1  0.0158626231435358  0  
660  1330  2  1  0.0158576892692253  0  
661  1332  2  1  0.0158717569045228  0  
662  1334  2  1  0.0158645441453531  0  
663  1336  2  1  0.0158456971616848  0  
664  1338  2  1  0.0158443019433642  0  
665  1340  2  1  0.0158449921096525  0  
666  1342  2  1  0.0158427348538140  0  
667  1344  2  1  0.0158324320452069  0  
668  1346  2  1  0.0158383139335376  0  
669  1348  2  1  0.0158488457234401  0  
670  1350  2  1  0.0158318256827588  0  
671  1352  2  1  0.0158226975948113  0  
672  1354  2  1  0.0158361014173262  0  
673  1356  2  1  0.0158358116572782  0  
674  1358  2  1  0.0158201592443699  0  
675  1360  2  1  0.0158143802406708  0  
676  1362  2  1  0.0158279228948504  0  
677  1364  2  1  0.0158311216499989  0  
678  1366  2  1  0.0158170234403437  0  
679  1368  2  1  0.0158197336018410  0  
