TimeWindow  TotalIterations  Iterations  Convergence  
3726  22489  10  1  
3727  22498  9  1  
3728  22508  10  1  
3729  22517  9  1  
3730  22527  10  1  
3731  22537  10  1  
3732  22546  9  1  
3733  22555  9  1  
3734  22566  11  1  
3735  22575  9  1  
3736  22584  9  1  
3737  22593  9  1  
3738  22600  7  1  
3739  22607  7  1  
3740  22616  9  1  
3741  22625  9  1  
3742  22638  13  1  
3743  22648  10  1  
3744  22658  10  1  
3745  22668  10  1  
3746  22679  11  1  
3747  22689  10  1  
3748  22700  11  1  
3749  22711  11  1  
3750  22721  10  1  
3751  22731  10  1  
3752  22741  10  1  
3753  22752  11  1  
3754  22763  11  1  
3755  22773  10  1  
3756  22785  12  1  
3757  22797  12  1  
3758  22807  10  1  
3759  22818  11  1  
3760  22827  9  1  
3761  22837  10  1  
3762  22848  11  1  
3763  22860  12  1  
3764  22871  11  1  
3765  22881  10  1  
3766  22891  10  1  
3767  22901  10  1  
3768  22911  10  1  
3769  22919  8  1  
3770  22929  10  1  
3771  22936  7  1  
3772  22946  10  1  
3773  22956  10  1  
3774  22967  11  1  
3775  22976  9  1  
3776  22988  12  1  
3777  22999  11  1  
3778  23010  11  1  
3779  23018  8  1  
3780  23027  9  1  
3781  23037  10  1  
3782  23047  10  1  
3783  23057  10  1  
3784  23065  8  1  
3785  23074  9  1  
3786  23084  10  1  
3787  23093  9  1  
3788  23101  8  1  
3789  23110  9  1  
3790  23118  8  1  
3791  23126  8  1  
3792  23135  9  1  
3793  23142  7  1  
3794  23149  7  1  
3795  23157  8  1  
3796  23163  6  1  
3797  23169  6  1  
3798  23176  7  1  
3799  23183  7  1  
3800  23190  7  1  
3801  23198  8  1  
3802  23205  7  1  
3803  23212  7  1  
3804  23218  6  1  
3805  23225  7  1  
3806  23233  8  1  
3807  23240  7  1  
3808  23248  8  1  
3809  23256  8  1  
3810  23263  7  1  
3811  23271  8  1  
3812  23278  7  1  
3813  23284  6  1  
3814  23293  9  1  
3815  23301  8  1  
3816  23309  8  1  
3817  23316  7  1  
3818  23324  8  1  
3819  23332  8  1  
3820  23340  8  1  
3821  23347  7  1  
3822  23355  8  1  
3823  23362  7  1  
3824  23370  8  1  
3825  23377  7  1  
3826  23384  7  1  
3827  23393  9  1  
3828  23401  8  1  
3829  23410  9  1  
3830  23420  10  1  
3831  23428  8  1  
3832  23437  9  1  
3833  23445  8  1  
3834  23455  10  1  
3835  23464  9  1  
3836  23472  8  1  
3837  23480  8  1  
3838  23488  8  1  
3839  23496  8  1  
3840  23504  8  1  
3841  23513  9  1  
3842  23522  9  1  
3843  23532  10  1  
3844  23540  8  1  
3845  23548  8  1  
3846  23557  9  1  
3847  23565  8  1  
3848  23575  10  1  
3849  23582  7  1  
3850  23592  10  1  
3851  23601  9  1  
3852  23610  9  1  
3853  23619  9  1  
3854  23627  8  1  
3855  23635  8  1  
3856  23644  9  1  
3857  23653  9  1  
3858  23661  8  1  
3859  23671  10  1  
3860  23681  10  1  
3861  23691  10  1  
3862  23701  10  1  
3863  23711  10  1  
3864  23721  10  1  
3865  23730  9  1  
3866  23740  10  1  
3867  23750  10  1  
3868  23760  10  1  
3869  23770  10  1  
3870  23782  12  1  
3871  23793  11  1  
3872  23803  10  1  
3873  23814  11  1  
3874  23824  10  1  
3875  23832  8  1  
3876  23841  9  1  
3877  23851  10  1  
3878  23861  10  1  
3879  23871  10  1  
3880  23881  10  1  
3881  23890  9  1  
3882  23899  9  1  
3883  23907  8  1  
3884  23917  10  1  
3885  23927  10  1  
3886  23937  10  1  
3887  23949  12  1  
3888  23960  11  1  
3889  23969  9  1  
3890  23979  10  1  
3891  23988  9  1  
3892  23996  8  1  
3893  24005  9  1  
3894  24013  8  1  
3895  24020  7  1  
3896  24028  8  1  
3897  24036  8  1  
3898  24044  8  1  
3899  24050  6  1  
3900  24058  8  1  
3901  24066  8  1  
3902  24073  7  1  
3903  24081  8  1  
3904  24089  8  1  
3905  24097  8  1  
3906  24104  7  1  
3907  24111  7  1  
3908  24118  7  1  
3909  24126  8  1  
3910  24133  7  1  
3911  24141  8  1  
3912  24148  7  1  
3913  24155  7  1  
3914  24161  6  1  
3915  24168  7  1  
3916  24174  6  1  
3917  24180  6  1  
3918  24187  7  1  
3919  24194  7  1  
3920  24201  7  1  
3921  24208  7  1  
3922  24215  7  1  
3923  24223  8  1  
3924  24231  8  1  
3925  24239  8  1  
3926  24248  9  1  
3927  24256  8  1  
3928  24265  9  1  
3929  24274  9  1  
3930  24282  8  1  
3931  24290  8  1  
3932  24299  9  1  
3933  24307  8  1  
3934  24314  7  1  
3935  24322  8  1  
3936  24329  7  1  
3937  24336  7  1  
3938  24343  7  1  
3939  24351  8  1  
3940  24359  8  1  
3941  24368  9  1  
3942  24377  9  1  
3943  24385  8  1  
3944  24395  10  1  
3945  24404  9  1  
3946  24412  8  1  
3947  24421  9  1  
3948  24429  8  1  
3949  24438  9  1  
3950  24447  9  1  
3951  24455  8  1  
3952  24464  9  1  
3953  24473  9  1  
3954  24482  9  1  
3955  24491  9  1  
3956  24499  8  1  
3957  24508  9  1  
3958  24517  9  1  
3959  24527  10  1  
3960  24538  11  1  
3961  24547  9  1  
3962  24558  11  1  
3963  24567  9  1  
3964  24576  9  1  
3965  24586  10  1  
3966  24596  10  1  
3967  24607  11  1  
3968  24617  10  1  
3969  24627  10  1  
3970  24638  11  1  
3971  24649  11  1  
3972  24659  10  1  
3973  24667  8  1  
3974  24677  10  1  
3975  24687  10  1  
3976  24697  10  1  
3977  24708  11  1  
3978  24718  10  1  
3979  24729  11  1  
3980  24738  9  1  
3981  24748  10  1  
3982  24759  11  1  
3983  24770  11  1  
3984  24782  12  1  
3985  24795  13  1  
3986  24806  11  1  
3987  24817  11  1  
3988  24827  10  1  
3989  24837  10  1  
3990  24850  13  1  
3991  24861  11  1  
3992  24870  9  1  
3993  24881  11  1  
3994  24893  12  1  
3995  24905  12  1  
3996  24916  11  1  
3997  24928  12  1  
3998  24939  11  1  
3999  24951  12  1  
4000  24962  11  1  
4001  24972  10  1  
4002  24985  13  1  
4003  24996  11  1  
4004  25007  11  1  
4005  25019  12  1  
4006  25029  10  1  
4007  25040  11  1  
4008  25051  11  1  
4009  25060  9  1  
4010  25071  11  1  
4011  25080  9  1  
4012  25089  9  1  
4013  25099  10  1  
4014  25108  9  1  
4015  25117  9  1  
4016  25126  9  1  
4017  25135  9  1  
4018  25145  10  1  
4019  25156  11  1  
4020  25166  10  1  
4021  25174  8  1  
4022  25184  10  1  
4023  25194  10  1  
4024  25203  9  1  
4025  25212  9  1  
4026  25222  10  1  
4027  25232  10  1  
4028  25241  9  1  
4029  25250  9  1  
4030  25257  7  1  
4031  25266  9  1  
4032  25275  9  1  
4033  25284  9  1  
4034  25292  8  1  
4035  25302  10  1  
4036  25310  8  1  
4037  25319  9  1  
4038  25328  9  1  
4039  25338  10  1  
4040  25346  8  1  
4041  25354  8  1  
4042  25362  8  1  
4043  25370  8  1  
4044  25378  8  1  
4045  25387  9  1  
4046  25395  8  1  
4047  25404  9  1  
4048  25412  8  1  
4049  25422  10  1  
4050  25431  9  1  
4051  25439  8  1  
4052  25448  9  1  
4053  25457  9  1  
4054  25467  10  1  
4055  25475  8  1  
4056  25485  10  1  
4057  25494  9  1  
4058  25504  10  1  
4059  25513  9  1  
4060  25522  9  1  
4061  25531  9  1  
4062  25539  8  1  
4063  25550  11  1  
4064  25561  11  1  
4065  25571  10  1  
4066  25582  11  1  
4067  25591  9  1  
4068  25600  9  1  
4069  25610  10  1  
4070  25620  10  1  
4071  25630  10  1  
4072  25639  9  1  
4073  25647  8  1  
4074  25657  10  1  
4075  25667  10  1  
4076  25677  10  1  
4077  25687  10  1  
4078  25697  10  1  
4079  25707  10  1  
4080  25717  10  1  
4081  25727  10  1  
4082  25737  10  1  
4083  25748  11  1  
4084  25759  11  1  
4085  25769  10  1  
4086  25780  11  1  
4087  25790  10  1  
4088  25800  10  1  
4089  25812  12  1  
4090  25822  10  1  
4091  25832  10  1  
4092  25841  9  1  
4093  25851  10  1  
4094  25863  12  1  
4095  25873  10  1  
4096  25883  10  1  
4097  25892  9  1  
4098  25901  9  1  
4099  25911  10  1  
4100  25920  9  1  
4101  25929  9  1  
4102  25937  8  1  
4103  25947  10  1  
4104  25957  10  1  
4105  25967  10  1  
4106  25976  9  1  
4107  25987  11  1  
4108  25996  9  1  
4109  26005  9  1  
4110  26015  10  1  
4111  26024  9  1  
4112  26034  10  1  
4113  26043  9  1  
4114  26052  9  1  
4115  26061  9  1  
4116  26069  8  1  
4117  26077  8  1  
4118  26086  9  1  
4119  26095  9  1  
4120  26106  11  1  
4121  26116  10  1  
4122  26124  8  1  
4123  26132  8  1  
4124  26139  7  1  
4125  26147  8  1  
4126  26156  9  1  
4127  26165  9  1  
4128  26172  7  1  
4129  26181  9  1  
4130  26189  8  1  
4131  26198  9  1  
4132  26207  9  1  
4133  26215  8  1  
4134  26222  7  1  
4135  26229  7  1  
4136  26237  8  1  
4137  26245  8  1  
4138  26252  7  1  
4139  26261  9  1  
4140  26269  8  1  
4141  26276  7  1  
4142  26283  7  1  
4143  26292  9  1  
4144  26300  8  1  
4145  26308  8  1  
4146  26316  8  1  
4147  26325  9  1  
4148  26333  8  1  
4149  26342  9  1  
4150  26350  8  1  
4151  26359  9  1  
4152  26366  7  1  
4153  26374  8  1  
4154  26383  9  1  
4155  26392  9  1  
4156  26399  7  1  
4157  26408  9  1  
4158  26417  9  1  
4159  26426  9  1  
4160  26435  9  1  
4161  26443  8  1  
4162  26450  7  1  
4163  26459  9  1  
4164  26467  8  1  
4165  26477  10  1  
4166  26486  9  1  
4167  26496  10  1  
4168  26505  9  1  
4169  26515  10  1  
4170  26524  9  1  
4171  26535  11  1  
4172  26546  11  1  
4173  26555  9  1  
4174  26566  11  1  
4175  26575  9  1  
4176  26585  10  1  
4177  26595  10  1  
4178  26606  11  1  
4179  26615  9  1  
4180  26626  11  1  
4181  26636  10  1  
4182  26647  11  1  
4183  26658  11  1  
4184  26669  11  1  
4185  26677  8  1  
4186  26686  9  1  
4187  26697  11  1  
4188  26709  12  1  
4189  26719  10  1  
4190  26729  10  1  
4191  26739  10  1  
4192  26749  10  1  
4193  26759  10  1  
4194  26770  11  1  
4195  26779  9  1  
4196  26789  10  1  
4197  26799  10  1  
4198  26809  10  1  
4199  26818  9  1  
4200  26828  10  1  
4201  26838  10  1  
4202  26847  9  1  
4203  26857  10  1  
4204  26867  10  1  
4205  26877  10  1  
4206  26887  10  1  
4207  26896  9  1  
4208  26907  11  1  
4209  26917  10  1  
4210  26928  11  1  
4211  26938  10  1  
4212  26949  11  1  
4213  26957  8  1  
4214  26966  9  1  
4215  26974  8  1  
4216  26983  9  1  
4217  26991  8  1  
4218  27000  9  1  
4219  27009  9  1  
4220  27018  9  1  
4221  27027  9  1  
4222  27035  8  1  
4223  27044  9  1  
4224  27053  9  1  
4225  27061  8  1  
4226  27069  8  1  
4227  27077  8  1  
4228  27085  8  1  
4229  27094  9  1  
4230  27102  8  1  
4231  27110  8  1  
4232  27117  7  1  
4233  27124  7  1  
4234  27131  7  1  
4235  27138  7  1  
4236  27145  7  1  
4237  27154  9  1  
4238  27161  7  1  
4239  27169  8  1  
4240  27177  8  1  
4241  27184  7  1  
4242  27192  8  1  
4243  27200  8  1  
4244  27209  9  1  
4245  27218  9  1  
4246  27226  8  1  
4247  27234  8  1  
4248  27242  8  1  
4249  27250  8  1  
4250  27258  8  1  
4251  27267  9  1  
4252  27275  8  1  
4253  27284  9  1  
4254  27291  7  1  
4255  27300  9  1  
4256  27309  9  1  
4257  27317  8  1  
4258  27326  9  1  
4259  27334  8  1  
4260  27343  9  1  
4261  27351  8  1  
4262  27359  8  1  
4263  27367  8  1  
4264  27376  9  1  
4265  27384  8  1  
4266  27393  9  1  
4267  27402  9  1  
4268  27410  8  1  
4269  27419  9  1  
4270  27427  8  1  
4271  27435  8  1  
4272  27444  9  1  
4273  27452  8  1  
4274  27462  10  1  
4275  27471  9  1  
4276  27480  9  1  
4277  27490  10  1  
4278  27499  9  1  
4279  27509  10  1  
4280  27518  9  1  
4281  27528  10  1  
4282  27538  10  1  
4283  27546  8  1  
4284  27555  9  1  
4285  27565  10  1  
4286  27575  10  1  
4287  27585  10  1  
4288  27594  9  1  
4289  27603  9  1  
4290  27612  9  1  
4291  27623  11  1  
4292  27634  11  1  
4293  27644  10  1  
4294  27654  10  1  
4295  27664  10  1  
4296  27673  9  1  
4297  27684  11  1  
4298  27696  12  1  
4299  27707  11  1  
4300  27720  13  1  
4301  27730  10  1  
4302  27743  13  1  
4303  27753  10  1  
4304  27765  12  1  
4305  27775  10  1  
4306  27786  11  1  
4307  27797  11  1  
4308  27809  12  1  
4309  27820  11  1  
4310  27832  12  1  
4311  27843  11  1  
4312  27856  13  1  
4313  27866  10  1  
4314  27879  13  1  
4315  27889  10  1  
4316  27901  12  1  
4317  27912  11  1  
4318  27924  12  1  
4319  27934  10  1  
4320  27943  9  1  
4321  27953  10  1  
4322  27965  12  1  
4323  27976  11  1  
4324  27990  14  1  
4325  28003  13  1  
4326  28015  12  1  
4327  28027  12  1  
4328  28038  11  1  
4329  28051  13  1  
4330  28060  9  1  
4331  28072  12  1  
4332  28083  11  1  
4333  28092  9  1  
4334  28103  11  1  
4335  28113  10  1  
4336  28122  9  1  
4337  28132  10  1  
4338  28142  10  1  
4339  28153  11  1  
4340  28162  9  1  
4341  28172  10  1  
4342  28183  11  1  
4343  28193  10  1  
4344  28204  11  1  
4345  28214  10  1  
4346  28224  10  1  
4347  28232  8  1  
4348  28242  10  1  
4349  28252  10  1  
4350  28262  10  1  
4351  28271  9  1  
4352  28281  10  1  
4353  28291  10  1  
4354  28301  10  1  
4355  28310  9  1  
4356  28319  9  1  
4357  28328  9  1  
4358  28338  10  1  
4359  28347  9  1  
4360  28357  10  1  
4361  28365  8  1  
4362  28376  11  1  
4363  28385  9  1  
4364  28394  9  1  
4365  28404  10  1  
4366  28412  8  1  
4367  28422  10  1  
4368  28432  10  1  
4369  28440  8  1  
4370  28450  10  1  
4371  28460  10  1  
4372  28470  10  1  
4373  28480  10  1  
4374  28491  11  1  
4375  28501  10  1  
4376  28511  10  1  
4377  28521  10  1  
4378  28530  9  1  
4379  28539  9  1  
4380  28550  11  1  
4381  28561  11  1  
4382  28573  12  1  
4383  28585  12  1  
4384  28596  11  1  
4385  28606  10  1  
4386  28616  10  1  
4387  28626  10  1  
4388  28638  12  1  
4389  28650  12  1  
4390  28661  11  1  
4391  28673  12  1  
4392  28682  9  1  
4393  28693  11  1  
4394  28706  13  1  
4395  28716  10  1  
4396  28726  10  1  
4397  28737  11  1  
4398  28747  10  1  
4399  28758  11  1  
4400  28769  11  1  
4401  28778  9  1  
4402  28788  10  1  
4403  28798  10  1  
4404  28810  12  1  
4405  28822  12  1  
4406  28835  13  1  
4407  28845  10  1  
4408  28856  11  1  
4409  28868  12  1  
4410  28880  12  1  
4411  28890  10  1  
4412  28903  13  1  
4413  28919  16  1  
4414  28930  11  1  
4415  28941  11  1  
4416  28954  13  1  
4417  28965  11  1  
4418  28976  11  1  
4419  28987  11  1  
4420  28999  12  1  
4421  29010  11  1  
4422  29020  10  1  
4423  29030  10  1  
4424  29043  13  1  
4425  29057  14  1  
4426  29069  12  1  
4427  29082  13  1  
4428  29096  14  1  
4429  29107  11  1  
4430  29119  12  1  
4431  29132  13  1  
4432  29144  12  1  
4433  29155  11  1  
4434  29166  11  1  
4435  29176  10  1  
4436  29186  10  1  
4437  29196  10  1  
4438  29206  10  1  
4439  29215  9  1  
4440  29226  11  1  
4441  29237  11  1  
4442  29247  10  1  
4443  29258  11  1  
4444  29268  10  1  
4445  29279  11  1  
4446  29290  11  1  
4447  29300  10  1  
4448  29312  12  1  
4449  29323  11  1  
4450  29334  11  1  
4451  29346  12  1  
4452  29358  12  1  
4453  29368  10  1  
4454  29378  10  1  
4455  29388  10  1  
4456  29399  11  1  
4457  29410  11  1  
4458  29422  12  1  
4459  29432  10  1  
4460  29442  10  1  
4461  29452  10  1  
4462  29463  11  1  
4463  29472  9  1  
4464  29483  11  1  
4465  29494  11  1  
4466  29504  10  1  
4467  29513  9  1  
4468  29522  9  1  
4469  29529  7  1  
4470  29539  10  1  
4471  29548  9  1  
4472  29556  8  1  
4473  29567  11  1  
4474  29576  9  1  
4475  29586  10  1  
4476  29595  9  1  
4477  29605  10  1  
4478  29614  9  1  
4479  29623  9  1  
4480  29633  10  1  
4481  29643  10  1  
4482  29653  10  1  
4483  29661  8  1  
4484  29670  9  1  
4485  29679  9  1  
4486  29690  11  1  
4487  29701  11  1  
4488  29711  10  1  
4489  29721  10  1  
4490  29730  9  1  
4491  29739  9  1  
4492  29750  11  1  
4493  29760  10  1  
4494  29769  9  1  
4495  29778  9  1  
4496  29787  9  1  
4497  29796  9  1  
4498  29806  10  1  
4499  29818  12  1  
4500  29831  13  1  
4501  29844  13  1  
4502  29854  10  1  
4503  29863  9  1  
4504  29874  11  1  
4505  29885  11  1  
4506  29896  11  1  
4507  29907  11  1  
4508  29918  11  1  
4509  29930  12  1  
4510  29942  12  1  
4511  29951  9  1  
4512  29962  11  1  
4513  29972  10  1  
4514  29984  12  1  
4515  29994  10  1  
4516  30005  11  1  
4517  30016  11  1  
4518  30027  11  1  
4519  30037  10  1  
4520  30047  10  1  
4521  30057  10  1  
4522  30068  11  1  
4523  30079  11  1  
4524  30088  9  1  
4525  30098  10  1  
4526  30110  12  1  
4527  30127  17  1  
4528  30142  15  1  
4529  30153  11  1  
4530  30164  11  1  
4531  30176  12  1  
4532  30187  11  1  
4533  30198  11  1  
4534  30209  11  1  
4535  30222  13  1  
4536  30234  12  1  
4537  30245  11  1  
4538  30256  11  1  
4539  30267  11  1  
4540  30279  12  1  
4541  30290  11  1  
4542  30300  10  1  
4543  30310  10  1  
4544  30321  11  1  
4545  30332  11  1  
4546  30341  9  1  
4547  30350  9  1  
4548  30359  9  1  
4549  30369  10  1  
4550  30378  9  1  
4551  30387  9  1  
4552  30397  10  1  
4553  30405  8  1  
4554  30414  9  1  
4555  30423  9  1  
4556  30431  8  1  
4557  30440  9  1  
4558  30449  9  1  
4559  30458  9  1  
4560  30467  9  1  
4561  30476  9  1  
4562  30485  9  1  
4563  30493  8  1  
4564  30503  10  1  
4565  30512  9  1  
4566  30521  9  1  
4567  30531  10  1  
4568  30540  9  1  
4569  30550  10  1  
4570  30560  10  1  
4571  30569  9  1  
4572  30578  9  1  
4573  30586  8  1  
4574  30594  8  1  
4575  30603  9  1  
4576  30613  10  1  
4577  30621  8  1  
4578  30630  9  1  
4579  30639  9  1  
4580  30649  10  1  
4581  30657  8  1  
4582  30667  10  1  
4583  30676  9  1  
4584  30685  9  1  
4585  30693  8  1  
4586  30702  9  1  
4587  30711  9  1  
4588  30719  8  1  
4589  30729  10  1  
4590  30737  8  1  
4591  30747  10  1  
4592  30755  8  1  
4593  30763  8  1  
4594  30772  9  1  
4595  30780  8  1  
4596  30789  9  1  
4597  30800  11  1  
4598  30810  10  1  
4599  30820  10  1  
4600  30830  10  1  
4601  30840  10  1  
4602  30850  10  1  
4603  30861  11  1  
4604  30872  11  1  
4605  30883  11  1  
4606  30894  11  1  
4607  30903  9  1  
4608  30915  12  1  
4609  30927  12  1  
4610  30939  12  1  
4611  30951  12  1  
4612  30963  12  1  
4613  30974  11  1  
4614  30985  11  1  
4615  30997  12  1  
4616  31009  12  1  
4617  31019  10  1  
4618  31030  11  1  
4619  31040  10  1  
4620  31050  10  1  
4621  31059  9  1  
4622  31071  12  1  
4623  31081  10  1  
4624  31092  11  1  
4625  31104  12  1  
4626  31115  11  1  
4627  31126  11  1  
4628  31135  9  1  
4629  31149  14  1  
4630  31162  13  1  
4631  31174  12  1  
4632  31186  12  1  
4633  31199  13  1  
4634  31213  14  1  
4635  31227  14  1  
4636  31239  12  1  
4637  31252  13  1  
4638  31263  11  1  
4639  31275  12  1  
4640  31289  14  1  
4641  31306  17  1  
4642  31321  15  1  
4643  31334  13  1  
4644  31347  13  1  
4645  31358  11  1  
4646  31369  11  1  
4647  31380  11  1  
4648  31393  13  1  
4649  31409  16  1  
4650  31421  12  1  
4651  31431  10  1  
4652  31444  13  1  
4653  31456  12  1  
4654  31471  15  1  
