TimeWindow  TotalIterations  Iterations  Convergence  QNColumns  DeletedQNColumns  DroppedQNColumns  
5393  39042  12  1  33  12  0  
5394  39053  11  1  33  10  0  
5395  39065  12  1  33  10  1  
5396  39076  11  1  33  10  0  
5397  39087  11  1  32  11  0  
5398  39099  12  1  33  10  0  
5399  39109  10  1  32  9  1  
5400  39120  11  1  32  9  1  
5401  39128  8  1  33  6  0  
5402  39138  10  1  32  10  0  
5403  39147  9  1  31  9  0  
5404  39156  9  1  31  8  0  
5405  39165  9  1  34  5  0  
5406  39176  11  1  35  9  0  
5407  39187  11  1  34  11  0  
5408  39196  9  1  34  8  0  
5409  39207  11  1  33  11  0  
5410  39218  11  1  32  11  0  
5411  39229  11  1  32  10  0  
5412  39238  9  1  32  8  0  
5413  39247  9  1  32  8  0  
5414  39256  9  1  33  7  0  
5415  39265  9  1  34  7  0  
5416  39274  9  1  34  8  0  
5417  39283  9  1  35  7  0  
5418  39292  9  1  35  8  0  
5419  39301  9  1  35  8  0  
5420  39310  9  1  32  11  0  
5421  39318  8  1  32  7  0  
5422  39326  8  1  33  6  0  
5423  39335  9  1  35  6  0  
5424  39344  9  1  36  7  0  
5425  39354  10  1  35  10  0  
5426  39364  10  1  35  9  0  
5427  39373  9  1  33  10  0  
5428  39381  8  1  35  5  0  
5429  39390  9  1  36  7  0  
5430  39399  9  1  36  7  1  
5431  39408  9  1  35  9  0  
5432  39417  9  1  36  7  0  
5433  39427  10  1  37  8  0  
5434  39436  9  1  35  9  1  
5435  39445  9  1  37  6  0  
5436  39455  10  1  35  11  0  
5437  39465  10  1  37  7  0  
5438  39475  10  1  36  10  0  
5439  39485  10  1  37  8  0  
5440  39495  10  1  36  10  0  
5441  39505  10  1  36  9  0  
5442  39515  10  1  35  8  2  
5443  39523  8  1  35  6  1  
5444  39534  11  1  34  11  0  
5445  39545  11  1  32  12  0  
5446  39556  11  1  31  11  0  
5447  39567  11  1  32  9  0  
5448  39579  12  1  33  10  0  
5449  39591  12  1  32  12  0  
5450  39600  9  1  32  8  0  
5451  39612  12  1  33  10  0  
5452  39623  11  1  33  10  0  
5453  39632  9  1  33  8  0  
5454  39642  10  1  31  11  0  
5455  39652  10  1  33  7  0  
5456  39663  11  1  32  11  0  
5457  39673  10  1  33  8  0  
5458  39685  12  1  33  11  0  
5459  39697  12  1  33  11  0  
5460  39709  12  1  33  11  0  
5461  39722  13  1  34  11  0  
5462  39732  10  1  33  10  0  
5463  39744  12  1  32  10  2  
5464  39755  11  1  29  13  0  
5465  39768  13  1  30  11  0  
5466  39779  11  1  29  11  0  
5467  39790  11  1  31  8  0  
5468  39800  10  1  31  9  0  
5469  39809  9  1  30  9  0  
5470  39820  11  1  33  6  1  
5471  39832  12  1  30  14  0  
5472  39842  10  1  28  11  0  
5473  39852  10  1  31  6  0  
5474  39863  11  1  29  12  0  
5475  39875  12  1  30  10  0  
5476  39885  10  1  27  12  0  
5477  39895  10  1  27  9  0  
5478  39907  12  1  29  9  0  
5479  39917  10  1  31  7  0  
5480  39928  11  1  29  12  0  
5481  39938  10  1  30  7  1  
5482  39951  13  1  31  11  0  
5483  39960  9  1  31  8  0  
5484  39970  10  1  30  10  0  
5485  39981  11  1  28  12  0  
5486  39993  12  1  26  13  0  
5487  40005  12  1  28  9  0  
5488  40015  10  1  28  9  0  
5489  40027  12  1  30  9  0  
5490  40036  9  1  29  9  0  
5491  40046  10  1  27  11  0  
5492  40057  11  1  29  8  0  
5493  40069  12  1  28  12  0  
5494  40079  10  1  26  11  0  
5495  40088  9  1  28  6  0  
5496  40098  10  1  27  10  0  
5497  40108  10  1  27  9  0  
5498  40118  10  1  28  8  0  
5499  40129  11  1  28  10  0  
5500  40140  11  1  29  9  0  
5501  40150  10  1  29  9  0  
5502  40160  10  1  30  8  0  
5503  40171  11  1  31  9  0  
5504  40182  11  1  34  7  0  
5505  40192  10  1  30  13  0  
5506  40202  10  1  28  11  0  
5507  40214  12  1  29  10  0  
5508  40224  10  1  30  8  0  
5509  40236  12  1  29  12  0  
5510  40249  13  1  29  12  0  
5511  40260  11  1  30  9  0  
5512  40270  10  1  29  10  0  
5513  40282  12  1  28  12  0  
5514  40293  11  1  29  9  0  
5515  40306  13  1  28  13  0  
5516  40317  11  1  31  7  0  
5517  40327  10  1  31  9  0  
5518  40337  10  1  32  8  0  
5519  40347  10  1  32  9  0  
5520  40356  9  1  34  6  0  
5521  40367  11  1  31  13  0  
5522  40376  9  1  33  6  0  
5523  40387  11  1  31  12  0  
5524  40396  9  1  31  8  0  
5525  40406  10  1  30  9  1  
5526  40416  10  1  32  6  1  
5527  40426  10  1  30  10  1  
5528  40435  9  1  31  6  1  
5529  40444  9  1  31  7  1  
5530  40452  8  1  29  9  0  
5531  40462  10  1  31  7  0  
5532  40470  8  1  30  8  0  
5533  40478  8  1  31  6  0  
5534  40486  8  1  30  7  1  
5535  40494  8  1  28  8  1  
5536  40503  9  1  29  7  0  
5537  40511  8  1  31  5  0  
5538  40520  9  1  32  7  0  
5539  40528  8  1  32  7  0  
5540  40536  8  1  35  4  0  
5541  40544  8  1  34  8  0  
5542  40552  8  1  32  9  0  
5543  40561  9  1  32  8  0  
5544  40569  8  1  32  7  0  
5545  40577  8  1  33  6  0  
5546  40584  7  1  29  10  0  
5547  40594  10  1  31  7  0  
5548  40601  7  1  31  6  0  
5549  40610  9  1  30  9  0  
5550  40618  8  1  33  4  0  
5551  40626  8  1  32  8  0  
5552  40635  9  1  34  6  0  
5553  40644  9  1  34  8  0  
5554  40652  8  1  34  7  0  
5555  40661  9  1  31  10  1  
5556  40670  9  1  32  6  1  
5557  40677  7  1  33  5  0  
5558  40686  9  1  31  10  0  
5559  40693  7  1  31  6  0  
5560  40703  10  1  27  12  1  
5561  40713  10  1  28  8  0  
5562  40720  7  1  28  6  0  
5563  40729  9  1  28  8  0  
5564  40739  10  1  31  6  0  
5565  40747  8  1  31  7  0  
5566  40756  9  1  28  11  0  
5567  40765  9  1  27  8  1  
5568  40775  10  1  27  9  0  
5569  40786  11  1  27  10  0  
5570  40795  9  1  28  7  0  
5571  40805  10  1  28  9  0  
5572  40815  10  1  27  10  0  
5573  40823  8  1  27  7  0  
5574  40833  10  1  27  9  0  
5575  40842  9  1  30  5  0  
5576  40853  11  1  30  10  0  
5577  40863  10  1  26  12  1  
5578  40874  11  1  26  10  0  
5579  40884  10  1  29  6  0  
5580  40895  11  1  28  11  0  
5581  40907  12  1  28  11  0  
5582  40917  10  1  30  7  0  
5583  40928  11  1  27  13  0  
5584  40940  12  1  29  9  0  
5585  40952  12  1  29  11  0  
5586  40963  11  1  29  10  0  
5587  40972  9  1  28  9  0  
5588  40982  10  1  26  11  0  
5589  40992  10  1  27  8  0  
5590  41003  11  1  30  7  0  
5591  41012  9  1  28  10  0  
5592  41023  11  1  30  8  0  
5593  41034  11  1  28  12  0  
5594  41046  12  1  30  9  0  
5595  41058  12  1  28  13  0  
5596  41067  9  1  29  7  0  
5597  41078  11  1  28  11  0  
5598  41091  13  1  28  12  0  
5599  41102  11  1  29  9  0  
5600  41114  12  1  30  10  0  
5601  41126  12  1  30  11  0  
5602  41137  11  1  31  9  0  
5603  41147  10  1  29  11  0  
5604  41157  10  1  32  6  0  
5605  41168  11  1  30  12  0  
5606  41178  10  1  29  10  0  
5607  41190  12  1  31  9  0  
5608  41202  12  1  32  10  0  
5609  41215  13  1  31  13  0  
5610  41228  13  1  30  13  0  
5611  41242  14  1  31  12  0  
5612  41254  12  1  30  12  0  
5613  41267  13  1  34  8  0  
5614  41277  10  1  34  9  0  
5615  41290  13  1  32  13  1  
5616  41302  12  1  33  10  0  
5617  41314  12  1  32  12  0  
5618  41328  14  1  32  12  1  
5619  41338  10  1  31  10  0  
5620  41348  10  1  32  8  0  
5621  41360  12  1  32  10  1  
5622  41370  10  1  32  9  0  
5623  41380  10  1  32  9  0  
5624  41390  10  1  30  11  0  
5625  41400  10  1  28  11  0  
5626  41410  10  1  30  6  1  
5627  41419  9  1  30  7  1  
5628  41428  9  1  30  8  0  
5629  41438  10  1  33  6  0  
5630  41447  9  1  31  10  0  
5631  41456  9  1  29  10  0  
5632  41465  9  1  31  6  0  
5633  41473  8  1  32  6  0  
5634  41480  7  1  32  5  1  
5635  41488  8  1  31  8  0  
5636  41497  9  1  32  7  0  
5637  41506  9  1  30  9  1  
5638  41515  9  1  30  8  0  
5639  41524  9  1  34  4  0  
5640  41532  8  1  34  7  0  
5641  41541  9  1  30  12  0  
5642  41549  8  1  31  6  0  
5643  41556  7  1  32  5  0  
5644  41565  9  1  35  5  0  
5645  41574  9  1  34  9  0  
5646  41582  8  1  34  7  0  
5647  41591  9  1  34  7  1  
5648  41600  9  1  34  8  0  
5649  41608  8  1  31  10  0  
5650  41617  9  1  35  4  0  
5651  41624  7  1  34  7  0  
5652  41632  8  1  34  7  0  
5653  41640  8  1  32  9  0  
5654  41648  8  1  32  7  0  
5655  41656  8  1  33  6  0  
5656  41665  9  1  30  11  0  
5657  41673  8  1  31  6  0  
5658  41681  8  1  34  4  0  
5659  41690  9  1  35  6  1  
5660  41698  8  1  33  8  1  
5661  41707  9  1  32  8  1  
5662  41715  8  1  31  8  0  
5663  41723  8  1  33  5  0  
5664  41732  9  1  34  7  0  
5665  41742  10  1  34  9  0  
5666  41751  9  1  32  9  1  
5667  41759  8  1  32  6  1  
5668  41767  8  1  29  9  1  
5669  41776  9  1  31  5  1  
5670  41784  8  1  27  11  0  
5671  41792  8  1  31  3  0  
5672  41800  8  1  30  8  0  
5673  41809  9  1  30  8  0  
5674  41817  8  1  31  6  0  
5675  41826  9  1  30  8  1  
5676  41834  8  1  31  5  1  
5677  41843  9  1  31  8  0  
5678  41851  8  1  29  9  0  
5679  41861  10  1  30  7  1  
5680  41870  9  1  28  10  0  
5681  41880  10  1  29  8  0  
5682  41889  9  1  29  7  1  
5683  41899  10  1  26  12  0  
5684  41908  9  1  27  7  0  
5685  41917  9  1  28  7  0  
5686  41927  10  1  27  10  0  
5687  41939  12  1  25  13  0  
5688  41949  10  1  26  8  0  
5689  41960  11  1  28  8  0  
5690  41971  11  1  27  11  0  
5691  41981  10  1  25  11  0  
5692  41991  10  1  25  9  0  
5693  42001  10  1  28  6  0  
5694  42012  11  1  25  13  0  
5695  42023  11  1  26  9  0  
5696  42033  10  1  27  8  0  
5697  42044  11  1  26  11  0  
5698  42053  9  1  26  8  0  
5699  42064  11  1  24  12  0  
5700  42076  12  1  26  9  0  
5701  42086  10  1  27  8  0  
5702  42095  9  1  28  7  0  
5703  42104  9  1  28  8  0  
5704  42114  10  1  30  7  0  
5705  42124  10  1  29  10  0  
5706  42134  10  1  30  8  0  
5707  42143  9  1  29  9  0  
5708  42150  7  1  30  5  0  
5709  42160  10  1  31  8  0  
5710  42172  12  1  31  11  0  
5711  42182  10  1  31  9  0  
5712  42191  9  1  31  8  0  
5713  42204  13  1  32  11  0  
5714  42217  13  1  30  14  0  
5715  42228  11  1  31  9  0  
5716  42240  12  1  32  10  0  
5717  42250  10  1  31  10  0  
5718  42262  12  1  32  10  0  
5719  42273  11  1  33  9  0  
5720  42284  11  1  33  10  0  
5721  42295  11  1  34  9  0  
5722  42306  11  1  30  14  0  
5723  42318  12  1  29  12  0  
5724  42330  12  1  31  9  0  
5725  42341  11  1  30  11  0  
5726  42352  11  1  31  9  0  
5727  42362  10  1  32  8  0  
5728  42371  9  1  33  7  0  
5729  42382  11  1  29  14  0  
5730  42393  11  1  30  9  0  
5731  42403  10  1  30  9  0  
5732  42412  9  1  30  8  0  
5733  42421  9  1  30  8  0  
5734  42430  9  1  29  9  0  
5735  42440  10  1  30  8  0  
5736  42450  10  1  31  8  0  
5737  42460  10  1  32  8  0  
5738  42470  10  1  30  11  0  
5739  42480  10  1  29  10  0  
5740  42490  10  1  30  8  0  
5741  42499  9  1  29  9  0  
5742  42510  11  1  30  9  0  
5743  42520  10  1  32  7  0  
5744  42529  9  1  31  9  0  
5745  42538  9  1  32  7  0  
5746  42548  10  1  32  9  0  
5747  42558  10  1  32  9  0  
5748  42567  9  1  33  7  0  
5749  42577  10  1  29  13  0  
5750  42587  10  1  31  7  0  
5751  42598  11  1  32  9  0  
5752  42608  10  1  31  9  1  
5753  42618  10  1  31  9  0  
5754  42627  9  1  32  7  0  
5755  42636  9  1  33  7  0  
5756  42645  9  1  34  7  0  
5757  42655  10  1  33  10  0  
5758  42663  8  1  29  11  0  
5759  42673  10  1  30  8  0  
5760  42683  10  1  30  8  1  
5761  42693  10  1  30  9  0  
5762  42703  10  1  29  10  0  
5763  42713  10  1  28  10  0  
5764  42724  11  1  29  9  0  
5765  42736  12  1  31  9  0  
5766  42746  10  1  32  8  0  
5767  42757  11  1  31  11  0  
5768  42768  11  1  31  10  0  
5769  42778  10  1  30  10  0  
5770  42789  11  1  30  10  0  
5771  42801  12  1  32  9  0  
5772  42813  12  1  33  10  0  
5773  42824  11  1  35  8  0  
5774  42835  11  1  34  11  0  
5775  42846  11  1  32  12  0  
5776  42856  10  1  31  10  0  
5777  42868  12  1  32  10  0  
5778  42878  10  1  32  9  0  
5779  42888  10  1  32  9  0  
5780  42900  12  1  31  12  0  
5781  42912  12  1  29  13  0  
5782  42924  12  1  31  9  0  
5783  42935  11  1  29  12  0  
5784  42946  11  1  28  11  0  
5785  42957  11  1  28  10  0  
5786  42968  11  1  29  9  0  
5787  42980  12  1  29  11  0  
5788  42991  11  1  29  10  0  
5789  43002  11  1  28  11  0  
5790  43014  12  1  27  12  0  
5791  43027  13  1  30  9  0  
5792  43039  12  1  28  13  0  
5793  43052  13  1  28  12  0  
5794  43063  11  1  29  9  0  
5795  43075  12  1  28  12  0  
5796  43086  11  1  29  9  0  
5797  43099  13  1  27  14  0  
5798  43111  12  1  28  10  0  
5799  43122  11  1  28  10  0  
5800  43135  13  1  27  13  0  
5801  43148  13  1  28  11  0  
5802  43161  13  1  27  13  0  
5803  43175  14  1  30  10  0  
5804  43188  13  1  29  13  0  
5805  43201  13  1  31  10  0  
5806  43212  11  1  31  9  1  
5807  43222  10  1  29  11  0  
5808  43233  11  1  30  9  0  
5809  43242  9  1  31  7  0  
5810  43254  12  1  29  13  0  
5811  43267  13  1  30  11  0  
5812  43281  14  1  30  13  0  
5813  43292  11  1  33  7  0  
5814  43304  12  1  31  13  0  
5815  43318  14  1  31  13  0  
5816  43331  13  1  28  15  0  
5817  43344  13  1  28  12  0  
5818  43358  14  1  30  11  0  
5819  43370  12  1  30  11  0  
5820  43384  14  1  31  12  0  
5821  43395  11  1  31  10  0  
5822  43407  12  1  32  10  0  
5823  43420  13  1  32  11  1  
5824  43432  12  1  34  9  0  
5825  43443  11  1  35  8  1  
5826  43454  11  1  33  12  0  
5827  43466  12  1  31  13  0  
5828  43477  11  1  33  8  0  
5829  43487  10  1  36  6  0  
5830  43498  11  1  33  13  0  
5831  43509  11  1  35  8  0  
5832  43520  11  1  35  10  0  
5833  43531  11  1  37  8  0  
5834  43542  11  1  33  14  0  
5835  43552  10  1  31  10  1  
5836  43561  9  1  33  6  0  
5837  43571  10  1  35  7  0  
5838  43580  9  1  34  9  0  
5839  43590  10  1  35  7  1  
5840  43600  10  1  32  12  0  
5841  43610  10  1  33  8  0  
5842  43620  10  1  33  9  0  
5843  43630  10  1  29  12  1  
5844  43639  9  1  31  6  0  
5845  43647  8  1  33  5  0  
5846  43655  8  1  30  10  0  
5847  43664  9  1  32  6  0  
5848  43671  7  1  34  4  0  
5849  43680  9  1  33  9  0  
5850  43690  10  1  32  10  0  
5851  43698  8  1  32  7  0  
5852  43705  7  1  34  4  0  
5853  43712  7  1  35  5  0  
5854  43720  8  1  34  8  0  
5855  43729  9  1  34  7  1  
5856  43736  7  1  34  6  0  
5857  43744  8  1  34  7  0  
5858  43753  9  1  35  7  0  
5859  43763  10  1  36  8  0  
5860  43772  9  1  35  8  1  
5861  43780  8  1  34  8  0  
5862  43788  8  1  33  7  1  
5863  43798  10  1  35  7  0  
5864  43806  8  1  34  8  0  
5865  43814  8  1  34  7  0  
5866  43823  9  1  35  7  0  
5867  43832  9  1  35  8  0  
5868  43841  9  1  35  8  0  
5869  43850  9  1  36  7  0  
5870  43858  8  1  32  10  1  
5871  43867  9  1  34  5  1  
5872  43877  10  1  32  11  0  
5873  43885  8  1  32  7  0  
5874  43894  9  1  34  6  0  
5875  43903  9  1  34  8  0  
5876  43912  9  1  34  7  1  
5877  43920  8  1  32  9  0  
5878  43929  9  1  35  5  0  
5879  43939  10  1  32  12  0  
5880  43948  9  1  33  7  0  
5881  43957  9  1  34  7  0  
5882  43966  9  1  34  8  0  
5883  43976  10  1  32  11  0  
5884  43986  10  1  31  10  0  
5885  43995  9  1  31  8  0  
5886  44004  9  1  34  5  0  
5887  44014  10  1  34  9  0  
5888  44024  10  1  34  9  0  
5889  44035  11  1  33  11  0  
5890  44046  11  1  33  10  0  
5891  44056  10  1  33  9  0  
5892  44065  9  1  32  8  1  
5893  44075  10  1  31  10  0  
5894  44084  9  1  31  8  0  
5895  44094  10  1  32  8  0  
5896  44104  10  1  32  9  0  
5897  44114  10  1  32  9  0  
5898  44126  12  1  33  10  0  
5899  44138  12  1  31  13  0  
5900  44148  10  1  30  10  0  
5901  44158  10  1  29  10  0  
5902  44168  10  1  30  8  0  
5903  44180  12  1  29  12  0  
5904  44189  9  1  28  9  0  
5905  44199  10  1  28  9  0  
5906  44210  11  1  29  9  0  
5907  44222  12  1  32  8  0  
5908  44233  11  1  30  12  0  
5909  44243  10  1  30  9  0  
5910  44253  10  1  29  10  0  
5911  44265  12  1  29  11  0  
5912  44275  10  1  31  7  0  
5913  44286  11  1  28  13  0  
5914  44297  11  1  27  11  0  
5915  44309  12  1  29  9  0  
5916  44321  12  1  27  13  0  
5917  44333  12  1  28  10  0  
5918  44345  12  1  30  9  0  
5919  44356  11  1  30  10  0  
5920  44368  12  1  28  13  0  
5921  44380  12  1  29  10  0  
5922  44393  13  1  26  15  0  
5923  44405  12  1  26  11  0  
5924  44418  13  1  29  9  0  
5925  44430  12  1  27  13  0  
5926  44442  12  1  29  9  0  
5927  44454  12  1  30  10  0  
5928  44466  12  1  30  11  0  
5929  44477  11  1  31  9  0  
5930  44490  13  1  32  11  0  
5931  44503  13  1  31  13  0  
5932  44516  13  1  30  13  0  
5933  44530  14  1  30  13  0  
5934  44542  12  1  32  9  0  
5935  44555  13  1  30  14  0  
5936  44568  13  1  29  13  0  
5937  44580  12  1  30  10  0  
5938  44593  13  1  29  13  0  
5939  44604  11  1  30  9  0  
5940  44616  12  1  30  11  0  
5941  44628  12  1  29  12  0  
5942  44642  14  1  28  14  0  
5943  44656  14  1  30  11  0  
5944  44671  15  1  30  14  0  
5945  44684  13  1  32  10  0  
5946  44696  12  1  31  12  0  
5947  44708  12  1  30  12  0  
5948  44722  14  1  30  13  0  
5949  44738  16  1  32  13  0  
5950  44751  13  1  31  13  0  
5951  44763  12  1  31  11  0  
5952  44774  11  1  30  11  0  
5953  44785  11  1  31  9  0  
5954  44795  10  1  32  8  0  
5955  44808  13  1  32  12  0  
5956  44820  12  1  34  9  0  
5957  44831  11  1  33  11  0  
5958  44842  11  1  31  12  0  
5959  44855  13  1  30  13  0  
5960  44868  13  1  32  10  0  
5961  44880  12  1  33  10  0  
5962  44891  11  1  35  8  0  
5963  44901  10  1  33  11  0  
5964  44911  10  1  33  9  0  
5965  44923  12  1  34  10  0  
5966  44934  11  1  33  11  0  
5967  44944  10  1  33  8  1  
5968  44955  11  1  33  10  0  
5969  44967  12  1  32  12  0  
5970  44978  11  1  31  11  0  
5971  44990  12  1  32  10  0  
5972  45000  10  1  31  10  0  
5973  45013  13  1  29  14  0  
5974  45024  11  1  30  9  0  
5975  45035  11  1  30  10  0  
5976  45048  13  1  31  11  0  
5977  45060  12  1  33  9  0  
5978  45070  10  1  33  8  1  
5979  45083  13  1  31  14  0  
5980  45094  11  1  29  12  0  
5981  45108  14  1  30  12  0  
5982  45118  10  1  30  9  0  
5983  45129  11  1  32  8  0  
5984  45140  11  1  31  11  0  
5985  45152  12  1  32  10  0  
5986  45162  10  1  33  8  0  
5987  45173  11  1  31  11  1  
5988  45186  13  1  31  11  1  
5989  45198  12  1  31  11  0  
5990  45211  13  1  30  13  0  
5991  45224  13  1  30  12  0  
5992  45236  12  1  31  10  0  
5993  45248  12  1  31  11  0  
5994  45260  12  1  31  11  0  
5995  45272  12  1  29  13  0  
5996  45284  12  1  29  11  0  
5997  45296  12  1  30  10  0  
5998  45309  13  1  31  11  0  
5999  45322  13  1  30  13  0  
6000  45334  12  1  31  10  0  
6001  45346  12  1  30  12  0  
6002  45358  12  1  32  9  0  
6003  45368  10  1  33  8  0  
6004  45381  13  1  31  14  0  
6005  45391  10  1  30  10  0  
6006  45403  12  1  31  10  0  
6007  45415  12  1  29  13  0  
6008  45426  11  1  30  9  0  
6009  45439  13  1  32  10  0  
6010  45451  12  1  30  13  0  
6011  45462  11  1  31  9  0  
6012  45475  13  1  32  11  0  
6013  45487  12  1  31  11  1  
6014  45501  14  1  30  14  0  
6015  45514  13  1  30  12  0  
6016  45526  12  1  30  11  0  
6017  45538  12  1  32  9  0  
6018  45550  12  1  30  11  2  
